vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,ratecode_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2018-04-11 22:29:16,2018-04-11 22:46:43,1,2.8,1,N,230,79,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,0.0,0.0
1,2018-10-30 08:07:15,2018-10-30 08:41:38,1,4.2,1,N,74,140,1,22.0,0.0,0.5,3.5,0.0,0.3,26.3,0.0,0.0
2,2018-03-17 17:34:53,2018-03-17 17:38:36,1,0.95,1,N,137,79,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,0.0,0.0
1,2018-02-27 15:54:37,2018-02-27 16:05:34,1,1.2,1,N,186,161,1,8.5,0.0,0.5,2.0,0.0,0.3,11.3,0.0,0.0
2,2018-10-22 08:04:41,2018-10-22 08:07:47,1,0.45,1,N,48,48,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0.0,0.0
2,2018-05-11 17:46:38,2018-05-11 17:49:28,1,0.44,1,N,41,41,1,4.0,1.0,0.5,1.16,0.0,0.3,6.96,0.0,0.0
2,2018-05-22 19:26:54,2018-05-22 19:30:41,1,0.79,1,N,231,231,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56,0.0,0.0
1,2018-03-17 20:35:25,2018-03-17 21:14:10,1,5.4,1,N,239,148,1,26.0,0.5,0.5,5.45,0.0,0.3,32.75,0.0,0.0
1,2018-12-01 10:53:02,2018-12-01 11:25:00,2,8.7,1,N,48,138,1,30.0,0.0,0.5,7.7,0.0,0.3,38.5,0.0,0.0
2,2018-12-15 23:40:44,2018-12-16 00:04:25,1,3.19,1,N,239,170,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,0.0,0.0
2,2018-08-05 02:57:13,2018-08-05 03:10:56,1,3.0,1,N,164,239,1,12.5,0.5,0.5,2.76,0.0,0.3,16.56,0.0,0.0
1,2018-05-12 10:46:04,2018-05-12 10:50:27,1,0.8,1,Y,164,164,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,0.0,0.0
1,2018-04-20 22:37:23,2018-04-20 22:49:45,1,1.6,1,N,48,161,1,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0.0,0.0
2,2018-03-27 08:39:23,2018-03-27 08:44:37,2,0.79,1,N,263,236,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0.0,0.0
1,2018-04-18 17:21:22,2018-04-18 17:35:40,1,2.1,1,N,237,107,1,10.5,1.0,0.5,2.45,0.0,0.3,14.75,0.0,0.0
2,2018-02-22 13:44:26,2018-02-22 13:53:04,2,1.15,1,N,140,236,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,0.0,0.0
1,2018-04-24 15:19:45,2018-04-24 15:29:03,1,1.7,1,N,140,263,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,0.0,0.0
2,2018-07-03 20:52:05,2018-07-03 20:57:33,1,0.85,1,N,48,143,1,5.5,0.5,0.5,1.36,0.0,0.3,8.16,0.0,0.0
2,2018-11-15 11:10:35,2018-11-15 11:24:39,1,0.77,1,N,186,48,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0.0,0.0
1,2018-11-07 11:20:19,2018-11-07 11:36:46,1,1.5,1,N,68,161,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,0.0,0.0
2,2018-02-14 15:36:16,2018-02-14 15:37:33,1,0.29,1,N,170,137,1,3.0,0.0,0.5,0.76,0.0,0.3,4.56,0.0,0.0
2,2018-12-08 14:59:38,2018-12-08 15:04:17,5,1.14,1,N,263,140,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0.0,0.0
1,2018-12-19 06:52:14,2018-12-19 06:55:22,1,0.8,1,N,75,75,1,4.5,0.0,0.5,0.5,0.0,0.3,5.8,0.0,0.0
2,2018-02-13 08:46:00,2018-02-13 08:58:14,1,1.67,1,N,114,68,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0.0,0.0
2,2018-07-19 22:23:19,2018-07-19 22:39:40,1,1.67,1,N,249,148,1,11.5,0.5,0.5,1.5,0.0,0.3,14.3,0.0,0.0
2,2018-07-10 14:40:19,2018-07-10 14:59:45,1,2.56,1,N,48,125,1,14.0,0.0,0.5,2.22,0.0,0.3,17.02,0.0,0.0
2,2018-01-26 06:56:10,2018-01-26 07:06:09,1,2.58,1,N,211,161,1,10.0,0.0,0.5,2.0,0.0,0.3,12.8,0.0,0.0
2,2018-09-09 14:30:34,2018-09-09 14:37:27,1,1.18,1,N,186,234,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,0.0,0.0
2,2018-08-07 17:45:56,2018-08-07 18:13:07,1,5.06,1,N,88,164,1,22.0,1.0,0.5,0.0,0.0,0.3,23.8,0.0,0.0
1,2018-09-11 20:06:17,2018-09-11 20:21:46,1,6.3,1,N,137,83,2,19.5,1.0,0.5,0.0,5.76,0.3,27.06,0.0,0.0
2,2018-11-13 23:17:30,2018-11-13 23:29:48,2,2.7,1,N,62,225,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0.0,0.0
1,2018-07-06 06:47:37,2018-07-06 06:56:50,1,1.6,1,N,186,137,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0.0,0.0
2,2018-05-10 08:32:08,2018-05-10 08:41:59,1,1.53,1,N,170,140,1,8.5,0.0,0.5,2.79,0.0,0.3,12.09,0.0,0.0
2,2018-12-09 19:19:51,2018-12-09 19:50:12,2,9.38,1,N,138,68,1,30.5,0.0,0.5,7.41,5.76,0.3,44.47,0.0,0.0
2,2018-09-06 15:29:53,2018-09-06 15:37:25,1,0.72,1,N,236,263,1,6.5,0.0,0.5,2.0,0.0,0.3,9.3,0.0,0.0
2,2018-06-04 12:47:11,2018-06-04 13:11:27,1,5.71,1,N,87,161,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8,0.0,0.0
2,2018-09-06 17:46:18,2018-09-06 18:06:24,1,1.35,1,N,170,141,1,13.0,1.0,0.5,2.96,0.0,0.3,17.76,0.0,0.0
2,2018-12-18 12:20:21,2018-12-18 13:03:34,1,8.56,1,N,138,234,1,35.0,0.0,0.5,8.31,5.76,0.3,49.87,0.0,0.0
1,2018-08-07 10:20:17,2018-08-07 10:29:19,1,0.5,1,N,107,137,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0.0,0.0
1,2018-02-28 10:34:54,2018-02-28 10:38:33,1,0.5,1,N,137,170,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35,0.0,0.0
1,2018-01-28 00:48:28,2018-01-28 00:56:09,1,1.5,1,N,133,89,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,0.0,0.0
1,2018-04-19 17:19:13,2018-04-19 17:38:55,1,2.0,1,N,246,233,1,13.5,1.0,0.5,1.0,0.0,0.3,16.3,0.0,0.0
2,2018-05-22 17:22:59,2018-05-22 17:33:30,1,0.98,1,N,234,234,1,8.0,1.0,0.5,0.0,0.0,0.3,9.8,0.0,0.0
2,2018-08-04 13:58:09,2018-08-04 14:08:39,2,1.99,1,N,48,90,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0.0,0.0
1,2018-05-26 16:19:45,2018-05-26 16:38:01,1,2.1,1,N,114,79,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,0.0,0.0
2,2018-05-22 11:07:30,2018-05-22 11:17:59,2,0.84,1,N,43,163,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0.0,0.0
2,2018-11-28 09:17:44,2018-11-28 09:37:18,4,2.38,1,N,125,164,1,14.0,0.0,0.5,0.0,0.0,0.3,14.8,0.0,0.0
1,2018-02-12 19:15:51,2018-02-12 19:52:16,1,5.9,1,N,113,61,1,25.0,1.0,0.5,5.35,0.0,0.3,32.15,0.0,0.0
1,2018-07-18 13:38:56,2018-07-18 13:54:41,1,1.4,1,N,231,79,1,11.0,0.0,0.5,1.18,0.0,0.3,12.98,0.0,0.0
2,2018-06-19 22:18:17,2018-06-19 22:34:43,1,3.66,1,N,164,75,1,14.5,0.5,0.5,3.0,0.0,0.3,18.8,0.0,0.0
2,2018-06-30 12:55:07,2018-06-30 13:04:16,1,1.14,1,N,164,246,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,0.0,0.0
2,2018-05-24 12:07:59,2018-05-24 12:27:18,1,1.95,1,N,162,234,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,0.0,0.0
1,2018-01-06 20:06:08,2018-01-06 20:08:58,3,0.6,1,N,140,140,1,4.0,0.5,0.5,1.06,0.0,0.3,6.36,0.0,0.0
2,2018-09-05 14:17:54,2018-09-05 14:34:07,2,2.22,1,N,237,238,1,12.0,0.0,0.5,1.28,0.0,0.3,14.08,0.0,0.0
2,2018-02-08 22:20:51,2018-02-08 22:43:51,1,7.32,1,N,50,168,2,24.0,0.5,0.5,0.0,0.0,0.3,25.3,0.0,0.0
1,2018-02-17 20:00:48,2018-02-17 20:05:54,0,0.5,1,N,263,263,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,0.0,0.0
1,2018-05-21 13:53:02,2018-05-21 14:00:31,1,1.0,1,N,237,236,1,7.0,0.0,0.5,1.17,0.0,0.3,8.97,0.0,0.0
2,2018-11-05 18:54:28,2018-11-05 19:05:47,3,1.53,1,N,230,170,1,9.0,1.0,0.5,2.16,0.0,0.3,12.96,0.0,0.0
2,2018-07-16 15:49:30,2018-07-16 16:09:58,1,4.27,1,N,261,164,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3,0.0,0.0
1,2018-02-13 18:48:47,2018-02-13 18:56:58,1,1.0,1,N,88,209,1,7.0,1.0,0.5,1.75,0.0,0.3,10.55,0.0,0.0
1,2018-09-04 20:12:51,2018-09-04 20:25:56,2,1.9,1,N,48,234,1,10.5,0.5,0.5,2.35,0.0,0.3,14.15,0.0,0.0
2,2018-03-23 14:59:01,2018-03-23 15:12:06,3,2.87,1,N,170,75,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,0.0,0.0
1,2018-06-07 20:21:53,2018-06-07 20:48:59,1,5.4,1,N,230,80,1,22.0,0.5,0.5,4.65,0.0,0.3,27.95,0.0,0.0
2,2018-06-10 19:58:13,2018-06-10 20:24:58,1,6.79,1,N,238,144,2,23.5,0.0,0.5,0.0,0.0,0.3,24.3,0.0,0.0
1,2018-09-12 16:23:53,2018-09-12 16:38:11,1,1.6,1,N,161,237,1,10.0,1.0,0.5,1.5,0.0,0.3,13.3,0.0,0.0
2,2018-04-11 19:44:48,2018-04-11 20:08:28,5,4.5,1,N,246,145,1,18.5,1.0,0.5,2.7,0.0,0.3,23.0,0.0,0.0
2,2018-10-13 10:23:33,2018-10-13 10:29:07,1,0.86,1,N,100,164,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0,0.0
2,2018-12-01 17:33:37,2018-12-01 17:36:21,1,0.52,1,N,140,140,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76,0.0,0.0
1,2018-12-12 00:10:27,2018-12-12 00:15:00,1,1.1,1,N,48,186,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,0.0,0.0
2,2018-08-10 23:51:39,2018-08-10 23:57:40,2,0.87,1,N,137,100,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,0.0,0.0
2,2018-08-01 08:33:32,2018-08-01 09:03:08,1,5.22,1,N,164,42,1,22.0,0.0,0.5,5.7,0.0,0.3,28.5,0.0,0.0
2,2018-07-27 15:50:22,2018-07-27 16:16:50,1,1.94,1,N,161,90,1,16.5,0.0,0.5,2.6,0.0,0.3,19.9,0.0,0.0
2,2018-03-16 18:26:43,2018-03-16 18:36:40,6,1.42,1,N,186,158,1,8.5,1.0,0.5,2.06,0.0,0.3,12.36,0.0,0.0
2,2018-10-09 18:21:40,2018-10-09 18:30:25,5,1.05,1,N,166,41,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16,0.0,0.0
1,2018-09-03 07:12:51,2018-09-03 07:18:36,1,2.2,1,N,236,161,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,0.0,0.0
1,2018-03-26 00:18:09,2018-03-26 00:35:45,1,4.3,1,N,249,255,1,16.5,0.5,0.5,3.55,0.0,0.3,21.35,0.0,0.0
1,2018-01-29 10:45:26,2018-01-29 10:49:45,1,0.5,1,N,162,170,1,4.5,0.0,0.5,1.3,0.0,0.3,6.6,0.0,0.0
2,2018-08-07 22:15:36,2018-08-07 22:27:32,1,2.55,1,N,162,239,2,10.5,0.5,0.5,0.0,0.0,0.3,11.8,0.0,0.0
2,2018-11-15 10:53:48,2018-11-15 11:24:30,1,5.7,1,N,151,90,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56,0.0,0.0
2,2018-04-25 14:06:44,2018-04-25 14:33:17,1,2.26,1,N,161,113,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8,0.0,0.0
1,2018-03-15 12:17:02,2018-03-15 12:29:36,1,1.1,1,N,226,226,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,0.0,0.0
1,2018-12-23 16:59:01,2018-12-23 17:11:20,1,1.1,4,N,230,50,3,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0.0,0.0
2,2018-06-06 21:10:51,2018-06-06 21:27:08,4,2.31,1,N,43,186,1,12.0,0.5,0.5,3.0,0.0,0.3,16.3,0.0,0.0
2,2018-12-24 22:58:03,2018-12-24 23:10:51,1,2.88,1,N,142,233,1,11.5,0.5,0.5,3.84,0.0,0.3,16.64,0.0,0.0
2,2018-09-17 18:03:40,2018-09-17 18:12:22,1,1.35,1,N,161,141,1,7.5,1.0,0.5,1.86,0.0,0.3,11.16,0.0,0.0
2,2018-02-07 15:06:47,2018-02-07 15:28:11,1,2.64,1,N,239,162,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8,0.0,0.0
2,2018-12-06 06:35:32,2018-12-06 06:42:18,1,1.56,1,N,43,161,1,7.5,0.0,0.5,1.16,0.0,0.3,9.46,0.0,0.0
2,2018-04-03 08:20:22,2018-04-03 08:23:39,2,0.45,1,N,229,141,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0.0,0.0
2,2018-04-15 15:23:25,2018-04-15 15:30:12,1,1.33,1,N,137,229,1,7.0,0.0,0.5,0.5,0.0,0.3,8.3,0.0,0.0
2,2018-10-20 01:29:42,2018-10-20 01:32:28,1,0.1,1,N,79,107,1,3.5,0.5,0.5,0.38,0.0,0.3,5.18,0.0,0.0
2,2018-04-27 22:08:58,2018-04-27 22:22:01,2,2.52,1,N,144,234,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,0.0,0.0
1,2018-02-05 04:13:24,2018-02-05 04:15:43,2,0.3,1,N,230,48,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0.0,0.0
2,2018-02-23 02:07:58,2018-02-23 02:12:48,1,0.77,1,N,113,79,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,0.0,0.0
2,2018-06-14 13:56:22,2018-06-14 14:29:03,2,5.24,1,N,161,42,1,22.5,0.0,0.5,0.0,0.0,0.3,23.3,0.0,0.0
1,2018-02-02 16:33:20,2018-02-02 16:38:41,1,0.9,1,N,163,50,1,6.0,1.0,0.5,1.55,0.0,0.3,9.35,0.0,0.0
1,2018-01-06 18:44:08,2018-01-06 18:58:42,1,3.2,1,N,164,232,2,12.5,0.0,0.5,0.0,0.0,0.3,13.3,0.0,0.0
2,2018-05-18 17:33:41,2018-05-18 17:35:22,1,0.41,1,N,181,228,2,3.5,1.0,0.5,0.0,0.0,0.3,5.3,0.0,0.0
1,2018-04-19 22:35:33,2018-04-19 22:44:55,1,1.9,1,N,48,239,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0,0.0
2,2018-02-16 21:53:14,2018-02-16 22:04:17,1,1.19,1,N,114,148,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,0.0,0.0
1,2018-10-30 15:37:21,2018-10-30 15:44:15,1,0.8,1,N,237,237,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75,0.0,0.0
2,2018-03-25 18:18:23,2018-03-25 18:24:30,6,0.49,1,N,13,231,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0.0,0.0
1,2018-08-14 10:46:32,2018-08-14 11:10:29,1,6.8,1,N,138,80,1,23.0,0.0,0.5,4.75,0.0,0.3,28.55,0.0,0.0
2,2018-09-01 19:16:47,2018-09-01 19:26:19,1,2.39,1,N,236,233,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0.0,0.0
2,2018-01-20 15:18:11,2018-01-20 15:36:23,1,2.77,1,N,79,163,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16,0.0,0.0
1,2018-01-19 20:05:25,2018-01-19 20:11:11,1,0.8,1,N,164,246,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,0.0,0.0
2,2018-12-23 14:46:52,2018-12-23 14:50:15,6,0.67,1,N,263,262,1,4.5,0.0,0.5,0.5,0.0,0.3,5.8,0.0,0.0
2,2018-11-10 20:37:25,2018-11-10 20:40:32,1,0.79,1,N,237,43,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,0.0,0.0
2,2018-08-13 09:49:29,2018-08-13 10:11:34,1,2.04,1,N,163,107,1,14.0,0.0,0.5,2.2,0.0,0.3,17.0,0.0,0.0
2,2018-07-13 11:50:51,2018-07-13 12:07:24,2,1.63,1,N,50,237,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76,0.0,0.0
2,2018-11-02 10:26:31,2018-11-02 11:02:43,1,2.49,1,N,246,237,2,22.0,0.0,0.5,0.0,0.0,0.3,22.8,0.0,0.0
2,2018-05-13 02:53:59,2018-05-13 03:04:53,1,1.93,1,N,158,137,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8,0.0,0.0
1,2018-01-01 18:19:40,2018-01-01 18:28:05,1,1.6,1,N,48,234,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,0.0,0.0
2,2018-09-27 19:05:55,2018-09-27 19:08:54,1,0.48,1,N,151,151,1,4.0,1.0,0.5,1.16,0.0,0.3,6.96,0.0,0.0
1,2018-03-11 10:26:19,2018-03-11 10:30:37,3,1.0,1,N,263,140,1,5.5,0.0,0.5,1.85,0.0,0.3,8.15,0.0,0.0
2,2018-02-10 13:19:41,2018-02-10 13:43:14,2,5.02,1,N,237,116,2,19.0,0.0,0.5,0.0,0.0,0.3,19.8,0.0,0.0
2,2018-08-28 11:39:13,2018-08-28 11:48:05,1,0.88,1,N,164,170,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0,0.0
1,2018-05-26 08:49:59,2018-05-26 09:01:52,1,3.4,1,N,229,202,1,12.5,0.0,0.5,3.0,0.0,0.3,16.3,0.0,0.0
2,2018-01-16 15:34:24,2018-01-16 16:04:02,1,2.92,1,N,238,229,1,18.5,0.0,0.5,5.79,0.0,0.3,25.09,0.0,0.0
2,2018-09-05 14:15:46,2018-09-05 14:30:18,1,1.04,1,N,161,162,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0.0,0.0
1,2018-07-29 17:08:24,2018-07-29 17:08:24,1,0.1,1,N,88,263,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0,0.0
2,2018-03-01 07:57:52,2018-03-01 08:08:48,1,1.26,1,N,140,237,1,9.0,0.0,0.5,1.47,0.0,0.3,11.27,0.0,0.0
2,2018-06-14 11:12:01,2018-06-14 11:15:52,2,0.36,1,N,68,68,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36,0.0,0.0
1,2018-06-07 07:11:07,2018-06-07 07:20:05,1,1.9,1,N,141,238,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,0.0,0.0
2,2018-11-13 23:21:54,2018-11-13 23:42:13,1,3.62,1,N,162,239,1,16.5,0.5,0.5,2.2,0.0,0.3,20.0,0.0,0.0
2,2018-08-26 15:41:56,2018-08-26 15:47:54,1,0.77,1,N,162,230,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0,0.0
2,2018-06-22 22:19:12,2018-06-22 22:42:56,1,4.87,1,N,263,68,1,18.0,0.5,0.5,3.47,0.0,0.3,22.77,0.0,0.0
1,2018-06-03 14:46:44,2018-06-03 14:55:50,1,0.8,1,N,237,162,1,7.0,0.0,0.5,1.55,0.0,0.3,9.35,0.0,0.0
2,2018-11-29 10:32:15,2018-11-29 10:44:17,3,1.45,1,N,229,236,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,0.0,0.0
2,2018-09-24 15:21:28,2018-09-24 15:26:54,1,0.63,1,N,236,237,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0,0.0
1,2018-04-04 19:08:11,2018-04-04 19:28:54,1,2.8,1,N,158,163,1,15.0,1.0,0.5,3.35,0.0,0.3,20.15,0.0,0.0
2,2018-02-25 08:49:33,2018-02-25 09:01:58,1,2.25,1,N,148,249,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,0.0,0.0
1,2018-10-14 14:21:20,2018-10-14 14:30:21,1,1.0,1,N,141,162,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,0.0,0.0
2,2018-01-01 18:36:42,2018-01-01 18:44:26,1,1.68,1,N,234,162,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0.0,0.0
2,2018-02-22 08:15:58,2018-02-22 08:21:00,1,0.41,1,N,237,140,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0.0,0.0
1,2018-06-04 17:10:10,2018-06-04 17:36:45,1,5.5,1,N,230,87,1,21.5,1.0,0.5,4.65,0.0,0.3,27.95,0.0,0.0
2,2018-03-28 18:23:44,2018-03-28 19:05:17,5,9.85,1,N,138,114,1,35.0,1.0,0.5,8.0,0.0,0.3,44.8,0.0,0.0
2,2018-06-23 10:46:46,2018-06-23 10:56:17,1,1.31,1,N,113,231,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62,0.0,0.0
1,2018-12-17 18:53:46,2018-12-17 19:17:07,1,4.0,1,N,238,170,1,18.0,1.0,0.5,1.0,0.0,0.3,20.8,0.0,0.0
2,2018-10-20 00:30:46,2018-10-20 00:51:03,1,4.89,1,N,148,36,1,18.0,0.5,0.5,1.08,0.0,0.3,20.38,0.0,0.0
1,2018-09-27 10:18:54,2018-09-27 10:36:09,4,1.2,1,N,100,170,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0.0,0.0
1,2018-08-20 09:33:14,2018-08-20 09:40:52,1,1.3,1,N,233,229,1,7.5,0.0,0.5,1.65,0.0,0.3,9.95,0.0,0.0
2,2018-08-18 02:57:37,2018-08-18 03:09:18,1,1.94,1,N,114,261,1,10.0,0.5,0.5,2.26,0.0,0.3,13.56,0.0,0.0
2,2018-10-12 19:37:39,2018-10-12 19:46:37,1,0.84,1,N,164,164,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56,0.0,0.0
1,2018-08-29 20:06:35,2018-08-29 20:14:08,0,1.5,1,N,170,141,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0,0.0
1,2018-06-25 12:06:22,2018-06-25 12:19:50,1,1.2,1,N,161,186,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0.0,0.0
1,2018-10-03 06:32:56,2018-10-03 06:40:24,1,0.9,1,N,48,164,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3,0.0,0.0
2,2018-11-01 16:13:45,2018-11-01 16:31:54,1,2.63,1,N,263,142,1,13.0,1.0,0.5,2.66,0.0,0.3,17.46,0.0,0.0
1,2018-02-09 14:02:21,2018-02-09 14:05:25,1,0.4,1,N,224,107,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0.0,0.0
1,2018-05-02 07:24:34,2018-05-02 07:59:18,1,9.7,1,N,162,100,1,33.5,0.0,0.5,6.85,0.0,0.3,41.15,0.0,0.0
1,2018-09-18 15:19:56,2018-09-18 15:35:04,2,1.9,1,N,50,238,1,11.0,0.0,0.5,2.36,0.0,0.3,14.16,0.0,0.0
2,2018-06-27 10:10:54,2018-06-27 10:39:32,5,3.46,1,N,125,233,1,19.0,0.0,0.5,4.95,0.0,0.3,24.75,0.0,0.0
2,2018-10-05 16:12:25,2018-10-05 17:12:42,1,13.33,1,N,132,257,1,48.5,1.0,0.5,12.58,0.0,0.3,62.88,0.0,0.0
2,2018-08-05 18:17:10,2018-08-05 18:26:22,5,1.45,1,N,164,229,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0.0,0.0
2,2018-11-28 14:19:11,2018-11-28 14:30:11,2,0.88,1,N,161,162,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0.0,0.0
2,2018-03-02 20:25:56,2018-03-02 20:35:50,1,1.34,1,N,233,161,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0,0.0
2,2018-03-18 16:58:33,2018-03-18 17:09:12,1,1.38,1,N,158,107,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,0.0,0.0
2,2018-09-26 08:24:17,2018-09-26 08:56:36,1,1.88,1,N,43,237,1,19.0,0.0,0.5,5.94,0.0,0.3,25.74,0.0,0.0
2,2018-10-18 22:16:23,2018-10-18 22:58:55,2,8.05,1,N,142,255,1,32.5,0.5,0.5,6.76,0.0,0.3,40.56,0.0,0.0
2,2018-04-27 00:04:46,2018-04-27 00:18:17,1,2.63,1,N,170,148,2,12.0,0.5,0.5,0.0,0.0,0.3,13.3,0.0,0.0
1,2018-05-13 11:41:23,2018-05-13 11:53:20,3,1.9,1,N,238,263,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95,0.0,0.0
2,2018-06-22 08:14:03,2018-06-22 08:28:39,1,2.28,1,N,263,161,1,11.0,0.0,0.5,1.18,0.0,0.3,14.93,0.0,0.0
1,2018-05-03 07:01:33,2018-05-03 07:10:14,1,2.2,1,N,140,170,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0.0,0.0
2,2018-06-02 22:14:22,2018-06-02 22:19:30,5,1.02,1,N,49,17,1,6.0,0.5,0.5,1.82,0.0,0.3,9.12,0.0,0.0
1,2018-05-31 17:54:49,2018-05-31 18:14:28,1,0.5,1,N,263,263,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8,0.0,0.0
2,2018-09-27 15:08:25,2018-09-27 15:19:23,1,1.09,1,N,237,141,1,8.5,0.0,0.5,2.79,0.0,0.3,12.09,0.0,0.0
1,2018-12-18 07:27:30,2018-12-18 07:30:37,1,0.1,1,N,238,238,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8,0.0,0.0
2,2018-12-06 00:19:29,2018-12-06 00:29:06,1,1.59,1,N,186,107,1,8.5,0.5,0.5,1.0,0.0,0.3,10.8,0.0,0.0
2,2018-12-06 16:54:46,2018-12-06 17:18:33,1,1.99,1,N,170,263,1,15.5,1.0,0.5,3.46,0.0,0.3,20.76,0.0,0.0
1,2018-03-02 21:58:17,2018-03-02 22:07:10,1,2.5,1,N,236,230,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3,0.0,0.0
1,2018-05-26 05:12:13,2018-05-26 05:19:54,3,2.7,1,N,148,87,1,10.0,0.5,0.5,13.0,0.0,0.3,24.3,0.0,0.0
1,2018-03-04 03:37:00,2018-03-04 04:12:45,1,13.6,1,N,230,70,2,42.0,0.5,0.5,0.0,5.76,0.3,49.06,0.0,0.0
2,2018-07-30 18:39:41,2018-07-30 18:43:23,2,0.47,1,N,107,79,1,4.5,1.0,0.5,1.26,0.0,0.3,7.56,0.0,0.0
1,2018-01-12 23:58:34,2018-01-13 00:14:31,1,3.8,1,N,262,145,1,14.5,0.5,0.5,3.15,0.0,0.3,18.95,0.0,0.0
