vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,ratecode_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2017-01-01 00:41:27,2017-01-01 01:03:35,2,3.3,1,N,114,161,2,16.0,0.5,0.5,0.0,0.0,0.3,17.3,0.0,0.0
1,2017-01-01 00:23:12,2017-01-01 00:41:32,2,1.9,1,N,263,161,1,13.0,0.5,0.5,2.85,0.0,0.3,17.15,0.0,0.0
1,2017-01-01 00:46:17,2017-01-01 00:55:43,2,0.5,1,N,161,161,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,0.0,0.0
1,2017-01-01 00:59:15,2017-01-01 01:13:33,2,2.8,1,N,163,145,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,0.0,0.0
1,2017-01-01 00:08:23,2017-01-01 00:21:33,1,1.9,1,N,161,140,1,10.5,0.5,0.5,2.0,0.0,0.3,13.8,0.0,0.0
1,2017-01-01 00:23:13,2017-01-01 00:34:48,1,3.0,1,N,140,224,1,12.0,0.5,0.5,2.65,0.0,0.3,15.95,0.0,0.0
1,2017-01-01 00:39:18,2017-01-01 00:49:08,1,1.1,1,N,107,186,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,0.0,0.0
1,2017-01-01 00:52:32,2017-01-01 01:09:51,1,1.3,1,N,186,170,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8,0.0,0.0
2,2017-01-01 00:19:02,2017-01-01 00:30:26,1,0.1,1,N,48,48,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0,0.0
2,2017-01-01 00:33:10,2017-01-01 01:17:07,1,2.47,1,N,48,170,2,25.0,0.5,0.5,0.0,0.0,0.3,26.3,0.0,0.0
1,2017-01-01 00:26:42,2017-01-01 00:55:33,1,4.8,1,N,246,262,1,21.0,0.5,0.5,4.45,0.0,0.3,26.75,0.0,0.0
1,2017-01-01 00:58:18,2017-01-01 01:03:11,1,0.6,1,N,262,236,2,5.0,0.5,0.5,0.0,0.0,0.3,6.3,0.0,0.0
2,2017-01-01 00:27:02,2017-01-01 00:34:04,1,0.76,1,N,237,141,2,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0,0.0
2,2017-01-01 00:38:50,2017-01-01 00:46:39,1,1.82,1,N,237,43,2,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0,0.0
2,2017-01-01 00:51:01,2017-01-01 01:02:02,1,1.36,1,N,236,161,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,0.0,0.0
1,2017-01-01 00:06:27,2017-01-01 00:17:07,1,1.1,1,N,249,234,1,8.0,0.5,0.5,0.0,0.0,0.3,9.3,0.0,0.0
1,2017-01-01 00:23:25,2017-01-01 00:38:49,2,2.2,1,N,170,211,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0.0,0.0
1,2017-01-01 00:41:39,2017-01-01 00:55:11,1,2.8,1,N,211,246,2,11.5,0.5,0.5,0.0,0.0,0.3,12.8,0.0,0.0
1,2017-01-01 00:23:08,2017-01-01 00:33:45,2,2.2,1,N,249,13,1,9.5,0.5,0.5,2.0,0.0,0.3,12.8,0.0,0.0
1,2017-01-01 00:46:36,2017-01-01 01:27:25,1,7.0,1,N,87,239,1,30.5,0.5,0.5,7.95,0.0,0.3,39.75,0.0,0.0
2,2017-01-01 00:10:56,2017-01-01 00:23:22,1,2.15,1,N,262,151,1,10.5,0.5,0.5,2.36,0.0,0.3,14.16,0.0,0.0
2,2017-01-01 00:30:07,2017-01-01 00:33:21,1,0.54,1,N,239,238,2,4.5,0.5,0.5,0.0,0.0,0.3,5.8,0.0,0.0
2,2017-01-01 00:34:47,2017-01-01 00:37:03,1,0.4,1,N,238,151,1,3.5,0.5,0.5,1.2,0.0,0.3,6.0,0.0,0.0
2,2017-01-01 00:39:07,2017-01-01 00:45:10,1,1.15,1,N,151,239,1,6.5,0.5,0.5,1.0,0.0,0.3,8.8,0.0,0.0
2,2017-01-01 00:53:18,2017-01-01 01:31:26,1,4.6,1,N,142,114,1,24.0,0.5,0.5,5.06,0.0,0.3,30.36,0.0,0.0
2,2017-01-01 00:22:14,2017-01-01 00:37:53,6,2.66,1,N,142,263,1,12.5,0.5,0.5,2.0,0.0,0.3,15.8,0.0,0.0
2,2017-01-01 00:39:43,2017-01-01 00:47:10,6,1.39,1,N,263,236,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,0.0,0.0
