vendor_id,pickup_datetime,dropoff_datetime,passenger_count,trip_distance,ratecode_id,store_and_fwd_flag,pickup_location_id,dropoff_location_id,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,2016-04-13 17:53:05,2016-04-13 18:55:07,1,17.8,2,N,132,186,2,52.0,4.5,0.5,0.0,5.54,0.3,62.84,0.0,0.0
1,2016-05-05 23:38:13,2016-05-05 23:58:31,1,9.1,1,N,226,28,1,26.5,0.5,0.5,0.0,0.0,0.3,27.8,0.0,0.0
1,2016-07-07 12:46:52,2016-07-07 12:57:58,1,0.9,1,N,68,249,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,0.0,0.0
2,2016-11-03 12:28:04,2016-11-03 13:26:32,1,17.07,2,N,132,233,1,52.0,0.0,0.5,14.58,5.54,0.3,72.92,0.0,0.0
2,2016-05-21 13:01:37,2016-05-21 13:15:18,3,2.66,1,N,50,43,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,0.0,0.0
2,2016-12-07 17:26:17,2016-12-07 18:22:54,5,18.99,2,N,132,263,1,52.0,4.5,0.5,12.57,5.54,0.3,75.41,0.0,0.0
1,2016-05-19 23:10:55,2016-05-20 00:08:10,1,4.7,1,N,114,61,1,34.5,0.5,0.5,7.16,0.0,0.3,42.96,0.0,0.0
1,2016-08-17 08:28:51,2016-08-17 08:40:11,3,1.5,1,N,263,263,1,8.5,0.0,0.5,2.75,0.0,0.3,12.05,0.0,0.0
2,2016-11-02 08:21:35,2016-11-02 08:56:06,1,4.25,1,N,237,144,2,22.5,0.0,0.5,0.0,0.0,0.3,23.3,0.0,0.0
2,2016-02-19 21:06:13,2016-02-19 21:12:45,1,1.32,1,N,158,234,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,0.0,0.0
1,2016-10-21 01:42:43,2016-10-21 01:48:09,1,0.9,1,N,234,186,1,5.5,0.5,0.5,1.35,0.0,0.3,8.15,0.0,0.0
1,2016-08-05 09:21:28,2016-08-05 09:26:21,1,0.6,1,N,170,137,1,5.0,0.0,0.5,0.46,0.0,0.3,6.26,0.0,0.0
2,2016-05-10 19:49:48,2016-05-10 19:55:14,1,1.33,1,N,231,13,1,6.5,1.0,0.5,1.66,0.0,0.3,9.96,0.0,0.0
2,2016-11-01 11:31:43,2016-11-01 11:59:20,1,2.32,1,N,79,164,1,17.5,0.0,0.5,3.66,0.0,0.3,21.96,0.0,0.0
1,2016-01-11 06:33:52,2016-01-11 06:43:29,1,2.0,1,N,233,234,1,9.0,0.0,0.5,1.0,0.0,0.3,10.8,0.0,0.0
1,2016-03-02 21:30:38,2016-03-02 21:50:21,1,10.5,1,N,161,95,1,30.5,0.5,0.5,9.3,5.54,0.3,46.64,0.0,0.0
1,2016-09-17 09:22:42,2016-09-17 09:36:09,2,2.8,1,N,142,263,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,0.0,0.0
1,2016-01-26 20:31:02,2016-01-26 20:44:01,2,3.7,1,N,24,48,1,14.5,0.5,0.5,3.95,0.0,0.3,19.75,0.0,0.0
2,2016-12-21 18:15:47,2016-12-21 18:20:11,5,0.96,1,N,239,43,1,5.0,1.0,0.5,1.36,0.0,0.3,8.16,0.0,0.0
1,2016-05-20 23:14:02,2016-05-20 23:15:57,1,0.4,1,N,236,236,1,3.5,0.5,0.5,0.96,0.0,0.3,5.76,0.0,0.0
2,2016-04-30 11:07:33,2016-04-30 11:12:52,1,0.96,1,N,75,236,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0,0.0
2,2016-02-28 03:28:54,2016-02-28 03:49:09,1,5.23,1,N,24,169,2,19.0,0.5,0.5,0.0,0.0,0.3,20.3,0.0,0.0
2,2016-01-17 19:04:31,2016-01-17 19:10:00,2,0.92,1,N,90,186,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0.0,0.0
2,2016-12-09 21:43:00,2016-12-09 22:01:45,3,7.55,1,N,230,244,1,24.0,0.5,0.5,6.32,0.0,0.3,31.62,0.0,0.0
1,2016-04-18 22:53:23,2016-04-18 23:01:38,1,1.5,1,N,158,231,1,7.0,0.5,0.5,1.0,0.0,0.3,9.3,0.0,0.0
1,2016-04-23 18:53:24,2016-04-23 18:58:26,1,1.3,1,N,263,236,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,0.0,0.0
2,2016-07-11 14:00:29,2016-07-11 14:28:57,2,4.52,1,N,246,236,1,21.5,0.0,0.5,4.46,0.0,0.3,26.76,0.0,0.0
1,2016-02-13 13:17:50,2016-02-13 13:28:15,1,1.9,1,Y,236,162,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0.0,0.0
2,2016-11-06 11:41:47,2016-11-06 11:48:38,1,1.01,1,N,107,234,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12,0.0,0.0
2,2016-04-21 22:26:21,2016-04-21 22:49:47,1,6.73,1,N,181,145,1,23.0,0.5,0.5,4.86,0.0,0.3,29.16,0.0,0.0
2,2016-06-17 10:54:04,2016-06-17 11:18:43,1,2.69,1,N,238,161,1,16.5,0.0,0.5,1.5,0.0,0.3,18.8,0.0,0.0
2,2016-08-02 12:47:20,2016-08-02 13:06:48,1,1.21,1,N,231,261,1,12.5,0.0,0.5,3.32,0.0,0.3,16.62,0.0,0.0
1,2016-02-21 17:23:14,2016-02-21 17:40:19,1,2.1,1,N,68,148,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95,0.0,0.0
2,2016-01-30 23:24:38,2016-01-30 23:44:44,1,3.52,1,N,234,13,1,16.0,0.5,0.5,3.46,0.0,0.3,20.76,0.0,0.0
2,2016-02-29 09:06:28,2016-02-29 09:14:29,1,1.33,1,N,186,107,1,7.5,0.0,0.5,2.49,0.0,0.3,10.79,0.0,0.0
1,2016-12-29 10:20:05,2016-12-29 10:27:19,1,1.1,1,N,263,263,1,6.5,0.0,0.5,0.7,0.0,0.3,8.0,0.0,0.0
1,2016-10-03 09:48:22,2016-10-03 10:04:33,3,2.2,1,N,236,142,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95,0.0,0.0
2,2016-08-31 14:39:29,2016-08-31 14:45:44,1,1.03,1,N,48,142,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,0.0,0.0
2,2016-07-21 11:48:43,2016-07-21 11:54:01,2,0.93,1,N,43,263,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,0.0,0.0
2,2016-03-25 09:03:13,2016-03-25 09:16:44,5,2.8,1,N,231,164,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,0.0,0.0
1,2016-12-08 00:55:40,2016-12-08 01:23:35,1,5.4,1,N,233,168,2,23.0,0.5,0.5,0.0,0.0,0.3,24.3,0.0,0.0
2,2016-10-06 12:57:40,2016-10-06 13:37:56,1,5.17,1,N,231,233,2,26.5,0.0,0.5,0.0,0.0,0.3,27.3,0.0,0.0
1,2016-01-06 17:16:30,2016-01-06 17:49:58,1,4.0,1,N,263,186,1,21.5,1.0,0.5,4.65,0.0,0.3,27.95,0.0,0.0
2,2016-04-10 23:48:15,2016-04-10 23:57:26,1,1.99,1,N,140,163,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0,0.0
2,2016-03-26 18:58:31,2016-03-26 19:15:07,5,2.14,1,N,114,68,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,0.0,0.0
2,2016-10-17 10:19:59,2016-10-17 10:46:21,2,3.08,1,N,238,229,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,0.0,0.0
2,2016-03-11 05:10:53,2016-03-11 05:36:24,2,6.7,1,N,166,233,1,24.5,0.5,0.5,5.0,0.0,0.3,30.8,0.0,0.0
1,2016-02-03 06:38:59,2016-02-03 06:48:27,1,1.1,1,N,231,209,1,7.5,0.0,0.5,1.0,0.0,0.3,9.3,0.0,0.0
1,2016-08-01 00:54:35,2016-08-01 01:10:15,1,7.1,1,N,163,244,2,21.5,0.5,0.5,0.0,0.0,0.3,22.8,0.0,0.0
1,2016-03-11 10:09:46,2016-03-11 10:20:56,1,1.9,1,N,236,142,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,0.0,0.0
1,2016-03-05 13:05:18,2016-03-05 13:08:31,1,0.6,1,N,237,237,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35,0.0,0.0
2,2016-03-09 15:06:15,2016-03-09 15:10:29,1,0.87,1,N,261,231,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,0.0,0.0
1,2016-12-07 14:47:13,2016-12-07 15:12:52,1,1.6,1,N,234,161,1,15.5,0.0,0.5,4.05,0.0,0.3,20.35,0.0,0.0
2,2016-07-19 10:11:57,2016-07-19 10:51:34,5,10.55,1,N,138,163,1,36.5,0.0,0.5,8.57,5.54,0.3,51.41,0.0,0.0
1,2016-12-16 14:22:46,2016-12-16 14:32:42,1,1.2,1,N,140,236,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,0.0,0.0
1,2016-04-07 20:17:51,2016-04-07 20:28:45,1,2.0,1,N,75,24,2,9.5,0.5,0.5,0.0,0.0,0.3,10.8,0.0,0.0
1,2016-07-28 20:36:05,2016-07-28 20:43:01,1,1.7,1,N,162,143,1,7.5,0.5,0.5,1.75,0.0,0.3,10.55,0.0,0.0
1,2016-07-29 20:08:27,2016-07-29 20:27:17,2,2.6,1,Y,230,107,2,13.0,0.5,0.5,0.0,0.0,0.3,14.3,0.0,0.0
2,2016-10-12 11:25:02,2016-10-12 11:35:22,1,1.81,1,N,161,236,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76,0.0,0.0
1,2016-12-24 01:32:41,2016-12-24 01:47:36,3,4.0,1,N,7,57,2,14.5,0.5,0.5,0.0,0.0,0.3,15.8,0.0,0.0
1,2016-08-02 12:14:33,2016-08-02 12:44:54,1,2.1,1,N,249,170,2,18.5,0.0,0.5,0.0,0.0,0.3,19.3,0.0,0.0
1,2016-03-15 15:24:56,2016-03-15 15:31:21,1,0.9,1,N,164,162,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,0.0,0.0
1,2016-07-18 22:27:18,2016-07-18 22:36:22,1,1.3,1,N,162,100,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,0.0,0.0
2,2016-11-21 18:53:18,2016-11-21 19:23:30,1,7.64,1,N,68,129,1,28.0,1.0,0.5,10.6,5.54,0.3,45.94,0.0,0.0
2,2016-01-30 04:10:05,2016-01-30 04:18:51,6,2.42,1,N,141,151,1,9.5,0.5,0.5,2.2,0.0,0.3,13.0,0.0,0.0
1,2016-03-31 14:55:23,2016-03-31 15:12:45,1,1.6,1,N,234,161,1,12.0,0.0,0.5,2.0,0.0,0.3,14.8,0.0,0.0
1,2016-05-17 20:00:33,2016-05-17 20:24:10,2,4.7,1,N,186,146,1,18.5,0.5,0.5,3.95,0.0,0.3,23.75,0.0,0.0
2,2016-01-21 09:42:45,2016-01-21 09:58:56,1,1.71,1,N,236,233,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8,0.0,0.0
2,2016-07-24 22:41:51,2016-07-24 22:49:01,1,0.88,1,N,141,163,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,0.0,0.0
1,2016-06-09 20:55:30,2016-06-09 21:01:11,1,1.2,1,N,114,186,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,0.0,0.0
2,2016-11-20 18:56:35,2016-11-20 19:15:19,6,2.42,1,N,43,143,1,12.5,0.0,0.5,3.99,0.0,0.3,17.29,0.0,0.0
1,2016-11-13 08:03:26,2016-11-13 08:09:33,1,1.2,1,N,237,141,1,7.0,0.0,0.5,2.3,0.0,0.3,10.1,0.0,0.0
2,2016-06-10 16:17:54,2016-06-10 16:21:35,6,0.35,1,N,100,164,2,4.5,1.0,0.5,0.0,0.0,0.3,6.3,0.0,0.0
2,2016-06-29 13:27:56,2016-06-29 13:43:15,2,2.14,1,N,100,113,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3,0.0,0.0
2,2016-04-11 22:44:19,2016-04-11 22:49:41,1,0.94,1,N,24,75,1,6.0,0.5,0.5,0.0,0.0,0.3,7.3,0.0,0.0
1,2016-10-23 01:17:33,2016-10-23 01:36:01,1,3.2,1,N,246,79,1,14.0,0.5,0.5,1.0,0.0,0.3,16.3,0.0,0.0
2,2016-03-05 21:57:29,2016-03-05 22:13:13,1,2.23,1,N,164,148,1,11.5,0.5,0.5,1.0,0.0,0.3,13.8,0.0,0.0
2,2016-04-28 10:02:47,2016-04-28 10:11:26,2,0.85,1,N,100,234,1,7.0,0.0,0.5,1.5,0.0,0.3,9.3,0.0,0.0
1,2016-09-11 19:58:52,2016-09-11 20:02:43,1,0.6,1,N,144,231,1,4.5,0.5,0.5,1.45,0.0,0.3,7.25,0.0,0.0
2,2016-04-25 23:31:16,2016-04-25 23:40:40,3,1.73,1,N,170,230,1,8.5,0.5,0.5,2.45,0.0,0.3,12.25,0.0,0.0
2,2016-08-23 01:18:58,2016-08-23 01:38:15,5,6.29,1,N,112,239,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,0.0,0.0
2,2016-08-07 06:59:23,2016-08-07 07:18:46,1,7.1,1,N,41,226,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8,0.0,0.0
1,2016-01-30 02:01:13,2016-01-30 02:17:02,2,4.0,1,N,114,181,1,15.0,0.5,0.5,2.5,0.0,0.3,18.8,0.0,0.0
2,2016-05-20 18:40:10,2016-05-20 18:54:08,1,2.25,1,N,161,224,1,11.0,1.0,0.5,3.2,0.0,0.3,16.0,0.0,0.0
2,2016-01-04 18:11:42,2016-01-04 18:23:53,2,2.2,1,N,163,238,1,10.0,1.0,0.5,2.95,0.0,0.3,14.75,0.0,0.0
2,2016-04-01 08:44:13,2016-04-01 09:20:22,1,17.67,1,N,158,138,1,49.5,0.0,0.5,11.17,5.54,0.3,67.01,0.0,0.0
1,2016-11-08 18:59:06,2016-11-08 19:04:46,1,0.8,1,N,231,209,1,5.5,0.0,0.5,1.85,0.0,0.3,8.15,0.0,0.0
2,2016-07-07 10:46:42,2016-07-07 11:02:24,1,2.31,1,N,239,140,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,0.0,0.0
2,2016-07-26 12:18:31,2016-07-26 12:32:44,2,4.79,1,N,141,79,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,0.0,0.0
2,2016-05-24 10:12:31,2016-05-24 10:25:19,2,1.65,1,N,263,263,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36,0.0,0.0
2,2016-06-17 00:14:19,2016-06-17 00:34:22,1,8.25,1,N,230,119,2,25.5,0.5,0.5,0.0,0.0,0.3,26.8,0.0,0.0
2,2016-08-30 03:05:00,2016-08-30 03:08:05,1,0.56,1,N,263,68,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,0.0,0.0
2,2016-12-06 20:22:37,2016-12-06 20:36:41,1,2.19,1,N,262,233,1,11.0,0.5,0.5,2.0,0.0,0.3,14.3,0.0,0.0
2,2016-09-22 22:43:05,2016-09-22 22:54:29,1,2.18,1,N,230,141,1,10.0,0.5,0.5,2.82,0.0,0.3,14.12,0.0,0.0
1,2016-06-30 13:24:19,2016-06-30 13:45:36,2,1.0,1,N,144,234,1,13.5,0.0,0.5,4.25,0.0,0.3,18.55,0.0,0.0
1,2016-09-09 19:49:51,2016-09-09 20:00:23,1,1.2,1,N,249,186,1,8.0,1.0,0.5,1.95,0.0,0.3,11.75,0.0,0.0
1,2016-06-16 18:15:43,2016-06-16 19:11:35,1,15.4,2,N,132,144,1,52.0,4.5,0.5,11.45,0.0,0.3,68.75,0.0,0.0
2,2016-07-29 22:57:14,2016-07-29 23:03:57,1,0.91,1,N,68,234,1,6.0,0.5,0.5,2.19,0.0,0.3,9.49,0.0,0.0
2,2016-01-16 12:28:24,2016-01-16 12:44:22,1,3.38,1,N,163,211,1,14.0,0.0,0.5,1.5,0.0,0.3,16.3,0.0,0.0
2,2016-10-17 19:57:08,2016-10-17 20:14:59,1,4.22,1,N,79,142,2,16.0,1.0,0.5,0.0,0.0,0.3,17.8,0.0,0.0
1,2016-03-24 17:53:32,2016-03-24 17:58:31,1,1.3,1,N,238,41,1,6.0,1.0,0.5,1.55,0.0,0.3,9.35,0.0,0.0
1,2016-06-30 15:19:58,2016-06-30 15:26:47,1,1.5,1,N,7,202,1,7.0,0.0,0.5,0.0,0.0,0.3,7.8,0.0,0.0
2,2016-01-06 14:01:14,2016-01-06 14:03:36,1,0.22,1,N,230,163,1,3.5,0.0,0.5,0.86,0.0,0.3,5.16,0.0,0.0
2,2016-11-04 23:51:31,2016-11-05 00:00:19,1,1.25,1,N,144,232,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,0.0,0.0
2,2016-04-03 05:39:12,2016-04-03 05:48:27,1,2.04,1,N,48,141,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0,0.0
2,2016-10-17 06:52:08,2016-10-17 06:59:32,1,1.51,1,N,263,237,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,0.0,0.0
2,2016-04-22 11:29:12,2016-04-22 11:34:40,2,0.88,1,N,107,4,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,0.0,0.0
2,2016-02-16 23:28:26,2016-02-16 23:45:29,1,5.1,1,N,162,80,1,17.0,0.5,0.5,3.0,5.54,0.3,26.84,0.0,0.0
1,2016-02-27 14:26:32,2016-02-27 14:31:42,1,1.7,1,N,229,137,1,7.0,0.0,0.5,1.0,0.0,0.3,8.8,0.0,0.0
1,2016-06-14 13:51:58,2016-06-14 14:01:26,1,1.5,1,N,263,263,1,8.5,0.0,0.5,1.85,0.0,0.3,11.15,0.0,0.0
2,2016-08-10 11:44:01,2016-08-10 11:58:08,1,1.52,1,N,50,163,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,0.0,0.0
2,2016-11-03 19:09:22,2016-11-03 19:26:28,5,1.82,1,N,48,170,1,11.5,1.0,0.5,3.32,0.0,0.3,16.62,0.0,0.0
1,2016-12-07 07:17:02,2016-12-07 07:25:27,1,1.6,1,N,236,238,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,0.0,0.0
1,2016-09-01 19:05:35,2016-09-01 19:50:16,1,18.0,3,N,143,1,2,70.0,1.0,0.0,0.0,25.0,0.3,96.3,0.0,0.0
1,2016-08-11 12:46:23,2016-08-11 13:03:26,1,2.1,1,N,142,162,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95,0.0,0.0
2,2016-02-15 07:20:33,2016-02-15 07:25:21,1,1.34,1,N,263,75,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,0.0,0.0
2,2016-04-20 18:56:02,2016-04-20 19:08:29,1,3.18,1,N,237,74,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8,0.0,0.0
1,2016-12-20 20:22:08,2016-12-20 21:24:45,1,14.7,1,N,161,72,1,52.5,0.5,0.5,13.2,0.0,0.3,67.0,0.0,0.0
1,2016-01-02 22:48:33,2016-01-02 23:30:52,1,6.7,1,N,230,255,1,30.0,0.5,0.5,3.0,0.0,0.3,34.3,0.0,0.0
1,2016-09-19 19:53:24,2016-09-19 19:55:29,1,0.7,1,N,75,263,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0.0,0.0
1,2016-12-15 16:39:35,2016-12-15 16:48:43,1,1.6,1,N,162,140,1,8.0,1.0,0.5,1.0,0.0,0.3,10.8,0.0,0.0
2,2016-01-03 22:14:51,2016-01-03 22:34:44,5,4.29,1,N,144,236,1,17.5,0.5,0.5,3.76,0.0,0.3,22.56,0.0,0.0
2,2016-06-21 22:17:28,2016-06-21 22:20:24,5,0.47,1,N,113,234,2,4.0,0.5,0.5,0.0,0.0,0.3,5.3,0.0,0.0
2,2016-04-26 11:07:20,2016-04-26 11:10:20,1,0.68,1,N,43,43,1,4.5,0.0,0.5,0.0,0.0,0.3,5.3,0.0,0.0
2,2016-03-02 13:32:09,2016-03-02 13:45:31,1,1.94,1,N,151,143,1,10.5,0.0,0.5,1.3,0.0,0.3,12.6,0.0,0.0
2,2016-06-21 12:04:26,2016-06-21 12:22:16,1,1.96,1,N,233,234,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,0.0,0.0
2,2016-08-05 19:44:41,2016-08-05 19:51:19,1,1.66,1,N,43,239,1,7.0,1.0,0.5,1.76,0.0,0.3,10.56,0.0,0.0
2,2016-07-02 01:11:29,2016-07-02 01:24:33,6,1.99,1,N,158,48,1,10.0,0.5,0.5,1.0,0.0,0.3,12.3,0.0,0.0
2,2016-07-20 10:30:19,2016-07-20 10:35:19,2,0.3,1,N,68,186,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,0.0,0.0
1,2016-09-09 08:28:17,2016-09-09 09:02:48,1,3.2,1,N,170,140,2,21.5,0.0,0.5,0.0,0.0,0.3,22.3,0.0,0.0
2,2016-07-31 13:27:01,2016-07-31 14:09:22,6,18.13,1,N,138,165,1,51.0,0.0,0.5,10.36,0.0,0.3,62.16,0.0,0.0
2,2016-04-26 09:17:40,2016-04-26 09:25:28,5,1.55,1,N,236,43,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96,0.0,0.0
1,2016-03-20 13:02:38,2016-03-20 13:09:24,1,1.7,1,N,239,43,1,7.5,0.0,0.5,2.07,0.0,0.3,10.37,0.0,0.0
2,2016-09-18 18:02:14,2016-09-18 18:12:53,1,0.86,1,N,238,143,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,0.0,0.0
2,2016-04-24 09:36:53,2016-04-24 09:42:35,1,1.01,1,N,236,140,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16,0.0,0.0
2,2016-05-28 11:42:00,2016-05-28 11:45:01,1,0.54,1,N,262,236,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8,0.0,0.0
1,2016-10-10 20:15:23,2016-10-10 20:32:23,1,4.3,1,N,246,88,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,0.0,0.0
2,2016-04-30 16:49:14,2016-04-30 16:53:06,1,0.74,1,N,90,249,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,0.0,0.0
1,2016-07-01 07:11:31,2016-07-01 07:23:27,1,2.0,1,N,113,13,1,10.0,0.0,0.5,1.62,0.0,0.3,12.42,0.0,0.0
2,2016-03-28 20:23:07,2016-03-28 20:31:59,2,1.58,1,N,125,113,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,0.0,0.0
1,2016-01-28 19:04:13,2016-01-28 19:19:27,1,2.4,1,N,140,75,1,11.5,1.0,0.5,2.0,0.0,0.3,15.3,0.0,0.0
2,2016-02-08 12:52:26,2016-02-08 12:52:54,1,0.19,1,N,107,234,2,2.5,0.0,0.5,0.0,0.0,0.3,3.3,0.0,0.0
2,2016-05-30 19:10:57,2016-05-30 19:13:33,1,0.49,1,N,162,170,1,4.0,0.0,0.5,2.5,0.0,0.3,7.3,0.0,0.0
1,2016-05-04 09:33:20,2016-05-04 09:51:13,1,1.8,1,N,186,162,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35,0.0,0.0
2,2016-03-12 02:14:49,2016-03-12 02:23:42,6,1.56,1,N,263,263,1,8.0,0.5,0.5,1.86,0.0,0.3,11.16,0.0,0.0
2,2016-12-13 18:48:37,2016-12-13 18:51:44,5,0.36,1,N,236,236,2,4.0,1.0,0.5,0.0,0.0,0.3,5.8,0.0,0.0
2,2016-12-15 01:48:47,2016-12-15 01:56:40,1,1.38,1,N,48,170,1,7.5,0.5,0.5,1.8,0.0,0.3,10.6,0.0,0.0
2,2016-10-21 09:15:59,2016-10-21 09:35:39,1,1.07,1,N,4,211,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,0.0,0.0
1,2016-06-13 21:11:09,2016-06-13 21:21:05,1,1.6,1,N,50,68,2,9.0,0.5,0.5,0.0,0.0,0.3,10.3,0.0,0.0
2,2016-05-02 22:41:25,2016-05-02 23:07:14,2,10.02,1,N,138,61,1,30.5,0.5,0.5,6.36,0.0,0.3,38.16,0.0,0.0
1,2016-05-04 21:30:11,2016-05-04 21:42:59,1,1.8,1,N,142,140,1,10.0,0.5,0.5,2.25,0.0,0.3,13.55,0.0,0.0
2,2016-10-27 07:46:56,2016-10-27 08:01:51,1,2.49,1,N,236,161,1,12.0,0.0,0.5,0.0,0.0,0.3,12.8,0.0,0.0
2,2016-03-25 19:04:58,2016-03-25 19:11:41,2,0.74,1,N,249,114,2,6.0,1.0,0.5,0.0,0.0,0.3,7.8,0.0,0.0
2,2016-11-27 18:19:42,2016-11-27 18:31:48,1,1.69,1,N,186,113,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,0.0,0.0
2,2016-06-14 18:31:57,2016-06-14 18:54:11,2,2.35,1,N,90,142,2,15.0,1.0,0.5,0.0,0.0,0.3,16.8,0.0,0.0
1,2016-11-12 21:19:39,2016-11-12 21:47:16,2,2.2,1,N,48,113,1,16.5,0.5,0.5,5.3,0.0,0.3,23.1,0.0,0.0
2,2016-06-10 10:25:02,2016-06-10 10:33:49,1,0.34,1,N,230,230,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12,0.0,0.0
